system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,weyl_lower,weyl_upper,exact_lower,exact_upper,weyl_condition_number,exact_condition_number,interval_chebyshev_degree,maximum_control_fraction,newton_decrement_half
419,double_integrator,40,7,0,0,0.1,0.2225038733077797,223.91752777731298,0.22250387330778404,223.9175277773131,1006.3533926332052,1006.3533926331861,59,0.0,14.38610926754317
420,double_integrator,40,7,0,1,0.1,0.2225038849276123,4223.742653247623,0.2225193303524896,4022.8866575827315,18982.781602315586,18078.8188208644,255,0.995,5.00180086929775
421,double_integrator,40,7,0,2,0.1,0.2225039549622143,19095.64513919017,0.22253628158542746,18892.323514269563,85821.59873262925,84895.47582836356,541,0.9976980697646994,0.8100243353053651
422,double_integrator,40,7,0,3,0.1,0.2225041489443158,5048.380378263042,0.22256198464351876,4845.713974741979,22688.926935589217,21772.424354066756,278,0.9954473145516365,0.08922334694459874
423,double_integrator,40,7,0,4,0.1,0.22250418964412,1479.7477580344807,0.22256497608190365,1279.9838139370993,6650.426494895375,5751.056776633475,151,0.9910771351525479,0.06762938091080434
424,double_integrator,40,7,0,5,0.1,0.22250419515519104,562.6691643568785,0.22256478663393714,382.3652820397491,2528.802497249236,1717.9954107863587,93,0.9828229955640618,0.04829830877357252
425,double_integrator,40,7,0,6,0.1,0.22250419929638265,321.85454477681134,0.222564739761797,240.04012668145543,1446.5099795626368,1078.5182187365424,71,0.9680742794655708,0.029957491818704947
426,double_integrator,40,7,0,7,0.1,0.22250420330128423,256.21281153133754,0.22256469500291107,229.0352288818334,1151.4965008746815,1029.0725978746887,63,0.9445033666708565,0.015155243865292973
427,double_integrator,40,7,0,8,0.1,0.2225042066736022,237.9186327172253,0.22256463958402822,226.95054079582115,1069.2770095184535,1019.7061906149609,61,0.9160045318910283,0.004404808022564657
428,double_integrator,40,7,0,9,0.1,0.2225042091511124,238.0280798724864,0.22256459422991756,226.45021641710997,1069.7688856341188,1017.4584021355096,61,0.9163269889803005,0.00036935843244076714
429,double_integrator,40,7,0,10,0.1,0.2225042100763202,238.08575344491618,0.22256457738789562,226.34636354626718,1070.0280833484069,1016.9918600828402,61,0.9164954216005288,2.7351257832733468e-06
430,double_integrator,40,7,0,11,0.1,0.2225042101630028,238.09108428852238,0.22256457582075648,226.33804182523303,1070.0520413258737,1016.9544771020323,61,0.9165109387398007,3.8937783586868867e-10
431,double_integrator,40,7,1,0,0.03,0.08250397436465952,228.029613918065,0.08253397762724436,224.48568860807006,2763.862173599012,2719.9184513066243,97,0.9165111248575624,0.2450675138380507
432,double_integrator,40,7,1,1,0.03,0.08250389670824104,172380.46357280607,0.08252336042642079,172178.520738988,2089361.4780692842,2086421.5883756364,2666,0.9995825556242878,0.03382046567075138
433,double_integrator,40,7,1,2,0.03,0.08250387502619833,44108.096344884914,0.08251937984666746,43906.22599447546,534618.481021392,532071.6912325246,1349,0.9991731900643257,0.018961831140232758
434,double_integrator,40,7,1,3,0.03,0.08250387504689925,11573.631807636024,0.08251946665302758,11372.044578400704,140279.85717103595,137810.44691208596,691,0.998374209878809,0.014590617443618588
435,double_integrator,40,7,1,4,0.03,0.08250387506030704,3244.11347439532,0.08251947228869615,3043.642009413604,39320.74065641162,36883.92478765929,366,0.9968484135189098,0.011977808753875174
436,double_integrator,40,7,1,5,0.03,0.08250387506738294,1073.495182979374,0.08251947537448624,877.8399948688175,13011.451669423093,10637.973531521411,211,0.9940583111982614,0.009409490080088111
437,double_integrator,40,7,1,6,0.03,0.08250387507364906,489.564192554148,0.08251947873188822,323.4951231746595,5933.832709277313,3920.2274195856066,143,0.9893769014343387,0.005906305432923063
438,double_integrator,40,7,1,7,0.03,0.0825038750820972,324.52128261636733,0.08251948336676435,241.08295807457358,3933.4065496129206,2921.527719739366,116,0.982748029302666,0.0023272281179166974
439,double_integrator,40,7,1,8,0.03,0.082503875090737,275.79457613511903,0.08251948812737227,232.10422872022235,3342.807544879591,2812.72017056092,107,0.9759967810577658,0.00036238662061618813
440,double_integrator,40,7,1,9,0.03,0.0825038750954943,262.810708674891,0.08251949076118567,230.33676523361743,3185.434724983525,2791.301341160965,105,0.9722953310418039,9.065325551623068e-06
441,double_integrator,40,7,1,10,0.03,0.08250387509636427,260.9733999546632,0.08251949124465496,230.10330774019417,3163.1653622311323,2788.4722054087874,104,0.9716202708641951,7.71542926494743e-09
442,double_integrator,40,7,2,0,0.01,0.04250387390398321,236.1185221535839,0.04251583134161842,225.69946105778075,5555.223570608614,5308.5980900682825,138,0.9716001009831956,0.09014324611004093
443,double_integrator,40,7,2,1,0.01,0.042503873488488816,496160.593431824,0.042514195200099546,495958.63447411184,11673302.98887224,11665718.523890829,6301,0.999858000504916,0.013998445945377549
444,double_integrator,40,7,2,2,0.01,0.042503873341548454,126609.95148438188,0.042513298797894325,126408.01762409505,2978786.2030121833,2973375.889390075,3183,0.99971871270427,0.00893224504549186
445,double_integrator,40,7,2,3,0.01,0.04250387334178888,32890.37697253866,0.0425133098727339,32688.54026727878,773820.6988350297,768901.3244354263,1623,0.9994467165824846,0.0064129795877153496
446,double_integrator,40,7,2,4,0.01,0.04250387334192418,8905.485495751023,0.04251331715670599,8704.018163128629,209521.73991557132,204736.2743077711,845,0.9989267621629981,0.004560038438135008
447,double_integrator,40,7,2,5,0.01,0.04250387334200954,2660.0278929209253,0.04251332154043391,2459.9479057133262,62583.18792541277,57862.99015412614,462,0.9979740257704152,0.0032354795640249004
448,double_integrator,40,7,2,6,0.01,0.04250387334206433,982.117223336806,0.04251332420435344,787.4944030866452,23106.53467821355,18523.47276588652,281,0.9963687876782955,0.002015659336426931
449,double_integrator,40,7,2,7,0.01,0.04250387334211102,508.64088333113693,0.04251332638926675,339.3737018622427,11966.930148627122,7982.760482085534,202,0.9940756884205451,0.0008151366304180364
450,double_integrator,40,7,2,8,0.01,0.04250387334215641,368.7669408451979,0.042513328497066606,256.85412638842183,8676.078480580394,6041.731745519399,172,0.9916967945109421,0.00013433459192672436
451,double_integrator,40,7,2,9,0.01,0.04250387334218224,330.97056538285767,0.042513329693400555,246.02737401710573,7786.8330426815855,5787.064334678475,163,0.9903439321148286,3.7715608298074516e-06
452,double_integrator,40,7,2,10,0.01,0.04250387334218727,325.34775546723176,0.04251332992631347,244.73743367663633,7654.5436894173,5756.72228218371,162,0.9900804048915006,3.914730180030643e-09
453,double_integrator,60,0,0,0,0.1,0.22250173256561953,1097.4711924050316,0.22250173256561853,1097.4711924050312,4932.416389527973,4932.416389527993,130,0.0,152.3500222392097
454,double_integrator,60,0,0,1,0.1,0.22250173256782904,5097.296317875342,0.22250451365534474,4096.136829718391,22909.018545828378,18409.23027774272,280,0.995,84.44126156066156
455,double_integrator,60,0,0,2,0.1,0.2225017325801476,25737.695411676374,0.2225061667421138,24712.432673578478,115674.13481782831,111064.034922773,628,0.9979854589076873,39.172269541978174
456,double_integrator,60,0,0,3,0.1,0.2225017326277069,24545.836055475687,0.22250810469637658,23513.91177847847,110317.50524184067,105676.65303951231,613,0.9979348951899372,11.24482314494664
457,double_integrator,60,0,0,4,0.1,0.22250173274896146,12066.160529267232,0.22250997053057228,11032.063820542038,54229.5126433057,49580.08755399238,430,0.9969806103020286,1.0354164336486114
458,double_integrator,60,0,0,5,0.1,0.2225017328653547,3894.242085578656,0.22251097967868488,2895.9828040019615,17502.075311634664,13015.010801641705,244,0.9940205948778235,0.13197577693065285
459,double_integrator,60,0,0,6,0.1,0.22250173287468075,1821.5804771373514,0.22251105137750943,1260.4831138360632,8186.814788374331,5664.811280305999,167,0.988249791910435,0.10145935978875019
460,double_integrator,60,0,0,7,0.1,0.2225017328774102,1290.7147031558804,0.22251107382204457,1136.4294435400238,5800.919779204659,5107.2938709059235,141,0.9772620330074493,0.07238515668670986
461,double_integrator,60,0,0,8,0.1,0.22250173287999567,1177.3727188256257,0.22251109567450938,1115.7833918365968,5291.5215696797795,5014.506752817269,135,0.9646613586947513,0.04367577912576596
462,double_integrator,60,0,0,9,0.1,0.22250173288254743,1178.5867200493306,0.2225111180627457,1110.892934417777,5296.977712400443,4992.5277626105735,135,0.9649262312598815,0.020382029261376444
463,double_integrator,60,0,0,10,0.1,0.22250173288456596,1179.7168063437487,0.22251113676235018,1109.8570861716805,5302.056712321367,4987.872078317803,135,0.9651675170633414,0.0058639988105424435
464,double_integrator,60,0,0,11,0.1,0.22250173288575914,1180.4758165446833,0.22251114846416636,1109.7365776485951,5305.467967527176,4987.3302318032365,135,0.9653268062509537,0.0005908820596851002
465,double_integrator,60,0,0,12,0.1,0.2225017328861755,1180.7582135783011,0.22251115268175703,1109.7473560530298,5306.737157783566,4987.378577109921,135,0.9653855159590161,6.3820809657356224e-06
466,double_integrator,60,0,1,0,0.03,0.08250173266180036,1122.3268138291007,0.08250857618904,1100.9054238068989,13603.67567587773,13342.921119915498,216,0.9653920912205569,0.4051566524563516
467,double_integrator,60,0,1,1,0.03,0.08250173258793336,1003011.4774444661,0.08250668345831477,1001986.8933552436,12157459.558505874,12144311.846706117,6431,0.9998269604561028,0.05497196316304305
468,double_integrator,60,0,1,2,0.03,0.08250173256562678,256646.97011929954,0.08250548896078852,255622.59743523507,3110807.0356600974,3098249.591087473,3253,0.9996573719244706,0.02915759845399076
469,double_integrator,60,0,1,3,0.03,0.0825017325658174,67265.63171163604,0.08250551269012939,66242.0826146883,815323.8679923909,802880.6858455318,1666,0.9993266583715942,0.019718982324069923
470,double_integrator,60,0,1,4,0.03,0.0825017325657885,18744.537343103515,0.08250551519886269,17724.208745797856,227201.7418319822,214824.5326761159,880,0.9986961669005798,0.013572875255289846
471,double_integrator,60,0,1,5,0.03,0.08250173256575158,6083.320660749744,0.08250551655674872,5076.566609988637,73735.67162242935,61530.026377047,501,0.9975470840720646,0.009436584376726108
472,double_integrator,60,0,1,6,0.03,0.08250173256573193,2669.2892130973105,0.08250551746300169,1747.4244258789695,32354.341297870287,21179.485683034163,332,0.995631494289223,0.005707818890059829
473,double_integrator,60,0,1,7,0.03,0.08250173256571688,1701.105094963093,0.08250551827416072,1187.1140970427602,20619.022680621587,14388.299375298191,265,0.9929513718974209,0.0021793040251401456
474,double_integrator,60,0,1,8,0.03,0.08250173256570385,1414.7825558585578,0.08250551904110391,1141.8919567788676,17148.519332388976,13840.18875403937,242,0.9902795544814523,0.00032045107853021534
475,double_integrator,60,0,1,9,0.03,0.08250173256569732,1339.3391614157315,0.08250551944698774,1134.0070452143973,16234.073149302609,13744.620394069887,235,0.9888673445604726,7.204202831348994e-06
476,double_integrator,60,0,1,10,0.03,0.08250173256569623,1329.131377579028,0.0825055195167826,1133.0303604837786,16110.345034519596,13732.782571635184,235,0.9886249152001287,5.142186828912316e-09
477,double_integrator,60,0,2,0,0.01,0.04250173256564509,1174.4680779548648,0.0425048002111016,1108.1886581471504,27633.416499924253,26072.082509346994,307,0.9886182976636204,0.14029781410050282
478,double_integrator,60,0,2,1,0.01,0.04250173256563433,3088871.547720959,0.042504429581729994,3087846.914955816,72676367.79161635,72647649.79420143,15722,0.9999430914883181,0.023077288143504092
479,double_integrator,60,0,2,2,0.01,0.042501732565619524,788177.9835651034,0.042504211135949356,787153.4193781829,18544608.325042162,18519421.91940651,7942,0.999887282754912,0.01505632264406824
480,double_integrator,60,0,2,3,0.01,0.04250173256561962,204619.1809341265,0.042504214039329184,203594.88193127757,4814372.699235477,4789992.86383442,4047,0.9997783363817163,0.010248924043121561
481,double_integrator,60,0,2,4,0.01,0.04250173256561965,55231.44638925539,0.04250421559214967,54208.15199703668,1299510.468284604,1275359.4259259468,2103,0.9995702021407987,0.00652853041212603
482,double_integrator,60,0,2,5,0.01,0.04250173256561965,16312.297302741337,0.042504216475630775,15292.73141556642,383803.11385086033,359793.2789640836,1143,0.9991892934446629,0.0038879495378355044
483,double_integrator,60,0,2,6,0.01,0.04250173256561965,5847.190818151859,0.04250421700643815,4841.756500764892,137575.35199592658,113912.37956533834,685,0.9985490348415224,0.0020781012076199583
484,double_integrator,60,0,2,7,0.01,0.04250173256561965,2890.481230528042,0.04250421732896926,1949.1771096139069,68008.55061768,45858.4402231875,481,0.9976385175475719,0.0007969955498995312
485,double_integrator,60,0,2,8,0.01,0.04250173256561965,2016.4044022313224,0.04250421754312318,1311.5765737705833,47442.875396153264,30857.56307453271,402,0.9967015389239338,0.0001282594834580299
486,double_integrator,60,0,2,9,0.01,0.04250173256561965,1781.1554556173667,0.04250421765370208,1236.914446012096,41907.83170703428,29100.981368242214,378,0.9961760738909408,3.4571390342809357e-06
487,double_integrator,60,0,2,10,0.01,0.04250173256561965,1746.7421593866243,0.042504217674672495,1229.1203569908475,41098.1400979308,28917.609221713978,374,0.9960760725570935,3.349532373463852e-09
488,double_integrator,60,1,0,0,0.1,0.22250173256561953,1097.4711924050316,0.22250173256561853,1097.4711924050312,4932.416389527973,4932.416389527993,130,0.0,797.1237540725746
489,double_integrator,60,1,0,1,0.1,0.22250173256745975,5097.296317875342,0.22250434254013232,4096.136878957563,22909.018545866402,18409.244656511622,280,0.995,498.77075739182493
490,double_integrator,60,1,0,2,0.1,0.22250173257778366,10725.102991985836,0.2225057614801431,9701.377348819735,48202.33473119802,43600.56694390589,405,0.9967771780086143,288.57650217088195
491,double_integrator,60,1,0,3,0.1,0.22250173261181827,10422.3177730928,0.22250739626441565,9392.529480913763,46841.51287610789,42212.21244147854,400,0.9967252731615899,150.3223910416919
492,double_integrator,60,1,0,4,0.1,0.22250173260963604,7243.363985926145,0.22250935898428217,6214.2616071443135,32554.191380766133,27928.090914968132,333,0.9959663210346825,56.9804809998274
493,double_integrator,60,1,0,5,0.1,0.22250173256864222,13069.711339158004,0.22251134355334454,12027.588556393865,58739.818284902445,54053.82199541835,447,0.9971099249718465,13.51250875855413
494,double_integrator,60,1,0,6,0.1,0.22250173258129818,4167.081062940342,0.2225136457210749,3147.00789397037,18728.30838033032,14142.988326725832,253,0.9942924984320756,0.1564710014000591
495,double_integrator,60,1,0,7,0.1,0.22250173276393861,1901.6625385468221,0.2225139400339817,1256.1621373762603,8546.731366646818,5645.318837931784,171,0.9888500446065052,0.09535421641793385
496,double_integrator,60,1,0,8,0.1,0.2225017331139089,1344.7020178905425,0.22251399336896363,1161.856143821446,6043.557499851597,5221.496977472799,144,0.97989539766942,0.05612848634855363
497,double_integrator,60,1,0,9,0.1,0.22250173327370595,1347.915801912418,0.22251403233471506,1149.0424367528663,6058.001356125648,5163.910000176653,144,0.9800247182018768,0.029463464034543745
498,double_integrator,60,1,0,10,0.1,0.22250173327482992,1350.3122265070183,0.22251406140018412,1146.6302249341256,6068.771719810103,5153.0686093223985,144,0.9801195408270454,0.011783355394950144
499,double_integrator,60,1,0,11,0.1,0.2225017332751125,1352.0288158502344,0.2225140811146628,1146.3762104055904,6076.486667987062,5151.926586681298,144,0.9801866393663979,0.0024692138247318354
500,double_integrator,60,1,0,12,0.1,0.22250173325041375,1352.9567284060965,0.22251409150925344,1146.4563952880853,6080.657029684422,5152.286704684539,144,0.9802226281687935,0.00011577145847052795
