method,converged,failure,newton_updates,linear_systems,matrix_products,degree_two_acceptances,line_search_backtracks,maximum_preconditioned_relative_residual,maximum_original_relative_residual,final_scaled_gradient,quadratic_objective,maximum_control_fraction,feasibility_violation,solution_json,plant,horizon,state_index,relative_objective_gap_to_direct,relative_solution_distance_to_direct
certificate,True,,29,32,1634,9,1,0.04833350880047726,0.04835424591866016,1.0803014925480025e-07,-15.819626228464374,0.9868639504400476,0.0,"[-0.9868639504400476,-0.9836889610283513,-0.9786526254307933,-0.9701332370309397,-0.9541993816912567,-0.9191728529195256,-0.8181971916570122,-0.4658040522739518,0.04745101684611545,0.3304201226969908,0.4364022082045624,0.45624164552004104,0.4316179089080909,0.3824976952259547,0.32182297670161303,0.25922522512426804,0.20121750418822348,0.15128005427177565,0.11053057332569023,0.07860707005511242,0.05440642389633784,0.03657243677506842,0.023769790650192777,0.014814526319633682,0.00872032030251009,0.004699972670902933,0.0021456006080901625,0.0006006891803698813,-0.0002690076534516368,-0.0007022555516324111,-0.0008653483337910963,-0.0008709654414069644,-0.0007930853525557014,-0.0006784348148909366,-0.0005550492001781976,-0.00043851556513552074,-0.0003364152200215871,-0.00025140586738039495,-0.00018330181834633156,-0.00013043410747383053,-9.050546548483185e-05,-6.109989992312231e-05,-3.996287511987392e-05,-2.513445380164852e-05,-1.499253572966026e-05,-8.24481191440754e-06,-3.894782595854025e-06,-1.1979573016273162e-06,3.818917775194455e-07,1.211423311223075e-06,1.5244640005122104e-06,1.4785192751478666e-06,1.2515149710271415e-06,1.0597688754701078e-06,9.094775335837385e-07,6.552691618612933e-07,3.743553196382228e-07,2.474278233475327e-07,1.3855563968883043e-06,4.2161730649965733e-07]",damped_oscillator,60,4,3.849609379072227e-08,1.192393029531336e-06
cost_gated_certificate,True,,29,32,1634,9,1,0.04833350880047726,0.04835424591866016,1.0803014925480025e-07,-15.819626228464374,0.9868639504400476,0.0,"[-0.9868639504400476,-0.9836889610283513,-0.9786526254307933,-0.9701332370309397,-0.9541993816912567,-0.9191728529195256,-0.8181971916570122,-0.4658040522739518,0.04745101684611545,0.3304201226969908,0.4364022082045624,0.45624164552004104,0.4316179089080909,0.3824976952259547,0.32182297670161303,0.25922522512426804,0.20121750418822348,0.15128005427177565,0.11053057332569023,0.07860707005511242,0.05440642389633784,0.03657243677506842,0.023769790650192777,0.014814526319633682,0.00872032030251009,0.004699972670902933,0.0021456006080901625,0.0006006891803698813,-0.0002690076534516368,-0.0007022555516324111,-0.0008653483337910963,-0.0008709654414069644,-0.0007930853525557014,-0.0006784348148909366,-0.0005550492001781976,-0.00043851556513552074,-0.0003364152200215871,-0.00025140586738039495,-0.00018330181834633156,-0.00013043410747383053,-9.050546548483185e-05,-6.109989992312231e-05,-3.996287511987392e-05,-2.513445380164852e-05,-1.499253572966026e-05,-8.24481191440754e-06,-3.894782595854025e-06,-1.1979573016273162e-06,3.818917775194455e-07,1.211423311223075e-06,1.5244640005122104e-06,1.4785192751478666e-06,1.2515149710271415e-06,1.0597688754701078e-06,9.094775335837385e-07,6.552691618612933e-07,3.743553196382228e-07,2.474278233475327e-07,1.3855563968883043e-06,4.2161730649965733e-07]",damped_oscillator,60,4,3.849609379072227e-08,1.192393029531336e-06
interval_chebyshev,True,,29,32,6042,0,1,0.04888698923897127,0.048886514822699234,1.080333324878829e-07,-15.819626228484237,0.9868639504386766,0.0,"[-0.9868639504386766,-0.9836889610245876,-0.9786526254775879,-0.970133237040274,-0.9541993816826319,-0.9191728529172211,-0.818197191663675,-0.4658040522851564,0.04745101683842166,0.33042012269272,0.4364022082035824,0.45624164552042024,0.4316179089086594,0.3824976952271314,0.32182297670374405,0.25922522512749635,0.20121750419255532,0.1512800542770949,0.11053057333169539,0.07860707006143118,0.05440642390255333,0.03657243678081207,0.023769790655170417,0.014814526323699905,0.008720320305728469,0.004699972673414561,0.0021456006101647127,0.0006006891821593663,-0.00026900765182150506,-0.0007022555501320224,-0.0008653483325283157,-0.0008709654404835526,-0.0007930853520206565,-0.0006784348146413315,-0.0005550491999495163,-0.0004385155645367273,-0.00033641521863388667,-0.00025140586491206076,-0.00018330181470219533,-0.00013043410280006557,-9.050546016175985e-05,-6.109989451665307e-05,-3.9962870245752435e-05,-2.513445002791249e-05,-1.4992533539248335e-05,-8.244811571536833e-06,-3.894784083889153e-06,-1.1979602690729854e-06,3.818880012261672e-07,1.2114194546696134e-06,1.524460272624499e-06,1.478514721812838e-06,1.2515107579940912e-06,1.059769465982742e-06,9.094857915917522e-07,6.552835633898322e-07,3.7437321500194786e-07,2.474480774675018e-07,1.385498178560644e-06,4.2161190736525036e-07]",damped_oscillator,60,4,3.849483818448186e-08,1.1923887989717198e-06
cg,True,,31,34,253,0,1,0.0486441995275473,0.061542351416277875,2.3193835148638514e-07,-15.819626111678724,0.9868639391292477,0.0,"[-0.9868639391292477,-0.9836889672354956,-0.9786525900233239,-0.9701331625208285,-0.9541989154206139,-0.9191720078850968,-0.8181977205200389,-0.4658018870864183,0.04743327810538847,0.33042852525470345,0.4364015930614462,0.456245331865739,0.4316230845381606,0.3825012293834108,0.3218237719850383,0.2592234147448471,0.2012137979904776,0.1512755130725523,0.1105265415074472,0.07860477193973152,0.05440656371402468,0.03657504123413667,0.023774233732018826,0.014819679247200871,0.00872482848470783,0.004702628944596844,0.0021457104026814237,0.0005982877558624043,-0.00027318671472255005,-0.0007070594900304629,-0.0008696155717656256,-0.0008738877445811984,-0.0007943747070058155,-0.0006782595694828356,-0.0005538232245285234,-0.00043667620778226925,-0.00033429120093725307,-0.00024919784761435657,-0.00018113575394349836,-0.00012842949711025124,-8.881770958760692e-05,-5.992321907824868e-05,-3.9499683158850476e-05,-2.554424399244918e-05,-1.633207511079184e-05,-1.040760663217596e-05,-6.5566186941348e-06,-3.782914935900104e-06,-1.3271584078272532e-06,1.2003690341295982e-06,3.477083164394595e-06,4.0361985421484065e-06,9.895026478318859e-07,-3.3330261494605572e-06,1.3977220012798485e-06,1.0813992888182987e-05,-3.1281183564141346e-06,3.5487566468547506e-06,-5.831751252446921e-06,-2.195909510675732e-07]",damped_oscillator,60,4,4.5878420238452186e-08,1.1231219017292493e-05
direct,True,,28,31,0,0,1,0.0,0.0,6.672597755884789e-07,-15.819626837458213,0.9868639587901382,0.0,"[-0.9868639587901382,-0.9836889872778213,-0.9786527156408705,-0.9701335800900055,-0.9542005112370531,-0.9191748430813275,-0.8181966397896152,-0.4658026669162278,0.04745214159922767,0.3304205064693702,0.436402235387631,0.4562415478499599,0.4316177795695425,0.3824975709998287,0.3218228761165559,0.25922515536020263,0.20121746167566867,0.15128002771272875,0.11053054854542295,0.07860703452307757,0.05440636979901927,0.036572362453280105,0.023769700655082198,0.014814430403313525,0.008720231604608091,0.004699905326750989,0.002145567019545191,0.00060069726248516,-0.0002689568090043428,-0.000702169014392737,-0.0008652410369313736,-0.000870857802706209,-0.0007929989238435451,-0.0006783868856122275,-0.0005550479637126628,-0.00043855752746644304,-0.0003364858142687964,-0.0002514830602394849,-0.00018336147546767063,-0.00013045549854465074,-9.047558048248163e-05,-6.1015903596450374e-05,-3.98326604036338e-05,-2.497562842231511e-05,-1.4830245004440474e-05,-8.10862540415837e-06,-3.81451680807082e-06,-1.1977745349005181e-06,2.924547033642973e-07,1.0508827429400887e-06,1.3532890611464362e-06,1.3871407349750679e-06,1.2758914044106846e-06,1.0976851558048513e-06,8.993645108638368e-07,7.066904664924104e-07,5.316028304620568e-07,3.7723232961352595e-07,2.4125114486104037e-07,1.1803330390086374e-07]",damped_oscillator,60,4,0.0,0.0
certificate,True,,21,24,798,1,0,0.04872270771359893,0.04866504688126748,1.4920589759037382e-06,-15.477405484608198,0.9438557886714289,0.0,"[-0.9438557886714289,-0.9405511872618558,-0.9316923579258284,-0.9152468466691771,-0.8860355117696205,-0.8328351240019574,-0.7344955918819499,-0.5725307925164089,-0.3780759342291535,-0.21160216042792634,-0.09592014639365914,-0.024448870104872466,0.015655493782530804,0.03532300881212566,0.042403327148084105,0.042203391673217884,0.0381856958015712,0.03252680362710002,0.026526803693485132,0.02090341501598385,0.01600034248205506,0.01193193977245014,0.008680954627918618,0.006162374107903406,0.004263397264572661,0.0028670800413330777,0.0018651702114939118,0.0011640533451680692,0.0006865175496559593,0.00037115206758960354,0.00017055655057872222,4.9093340592035436e-05,-1.9386955706729176e-05,-5.3616893579946524e-05,-6.668058723891187e-05,-6.745881079178143e-05,-6.177435894325573e-05,-5.327964577841599e-05,-4.413119021135292e-05,-3.549115021270251e-05,-2.7890293125106164e-05,-2.1482064886056226e-05,-1.6213637218143257e-05,-1.193616944718589e-05,-8.47264675324435e-06,-5.657714509726635e-06,-3.3602681997248224e-06,-1.4962914151782846e-06,-3.59343016769002e-08,9.975066891192616e-07,1.5546576058062745e-06,1.6563602615992653e-06,1.5628933913222886e-06,1.7321637071443199e-06,2.11544525448597e-06,1.789469575677871e-06,4.998470111914534e-07,2.281263364321617e-06,8.47873399673993e-06,3.6289033562269667e-06]",damped_oscillator,60,5,4.46744765946776e-08,5.666740173702822e-06
cost_gated_certificate,True,,21,24,798,1,0,0.04872270771359893,0.04866504688126748,1.4920589759037382e-06,-15.477405484608198,0.9438557886714289,0.0,"[-0.9438557886714289,-0.9405511872618558,-0.9316923579258284,-0.9152468466691771,-0.8860355117696205,-0.8328351240019574,-0.7344955918819499,-0.5725307925164089,-0.3780759342291535,-0.21160216042792634,-0.09592014639365914,-0.024448870104872466,0.015655493782530804,0.03532300881212566,0.042403327148084105,0.042203391673217884,0.0381856958015712,0.03252680362710002,0.026526803693485132,0.02090341501598385,0.01600034248205506,0.01193193977245014,0.008680954627918618,0.006162374107903406,0.004263397264572661,0.0028670800413330777,0.0018651702114939118,0.0011640533451680692,0.0006865175496559593,0.00037115206758960354,0.00017055655057872222,4.9093340592035436e-05,-1.9386955706729176e-05,-5.3616893579946524e-05,-6.668058723891187e-05,-6.745881079178143e-05,-6.177435894325573e-05,-5.327964577841599e-05,-4.413119021135292e-05,-3.549115021270251e-05,-2.7890293125106164e-05,-2.1482064886056226e-05,-1.6213637218143257e-05,-1.193616944718589e-05,-8.47264675324435e-06,-5.657714509726635e-06,-3.3602681997248224e-06,-1.4962914151782846e-06,-3.59343016769002e-08,9.975066891192616e-07,1.5546576058062745e-06,1.6563602615992653e-06,1.5628933913222886e-06,1.7321637071443199e-06,2.11544525448597e-06,1.789469575677871e-06,4.998470111914534e-07,2.281263364321617e-06,8.47873399673993e-06,3.6289033562269667e-06]",damped_oscillator,60,5,4.46744765946776e-08,5.666740173702822e-06
interval_chebyshev,True,,21,24,917,0,0,0.04882662836396382,0.04882588714397771,1.492058950839902e-06,-15.477405484608195,0.9438557886714878,0.0,"[-0.9438557886714878,-0.9405511872617893,-0.9316923579258151,-0.9152468466691507,-0.8860355117695896,-0.832835124001937,-0.7344955918819647,-0.5725307925163897,-0.3780759342291319,-0.21160216042791255,-0.09592014639364711,-0.02444887010485416,0.015655493782551128,0.035323008812131296,0.042403327148098996,0.042203391673232386,0.03818569580158245,0.0325268036271061,0.026526803693489216,0.020903415015983508,0.0160003424820436,0.011931939772446467,0.008680954627910327,0.006162374107922644,0.004263397264558654,0.00286708004132273,0.0018651702115029293,0.0011640533451773348,0.0006865175496702867,0.0003711520675936632,0.00017055655059225493,4.909334060117008e-05,-1.938695569438691e-05,-5.361689357344094e-05,-6.668058722473899e-05,-6.745881078001252e-05,-6.177435893011151e-05,-5.327964576424337e-05,-4.413119019621516e-05,-3.5491150194103705e-05,-2.789029310341285e-05,-2.14820648682739e-05,-1.6213637193520365e-05,-1.1936169432959093e-05,-8.472646739297156e-06,-5.657714498395856e-06,-3.3602681990962663e-06,-1.4962914151344693e-06,-3.5934312696331283e-08,9.975066721007705e-07,1.5546575788732086e-06,1.6563602370114235e-06,1.5628933656918238e-06,1.732163678191331e-06,2.115445227113077e-06,1.7894695494332395e-06,4.998469824160095e-07,2.2812633172989284e-06,8.478733914256647e-06,3.628903301854851e-06]",damped_oscillator,60,5,4.467447636513565e-08,5.666740103162823e-06
cg,True,,18,21,183,0,0,0.04975899068218487,0.06440850372490957,3.0375024356693317e-08,-15.4774046257544,0.9438577892408486,0.0,"[-0.9438577892408486,-0.9405472979722793,-0.9316915398306328,-0.9152443204234073,-0.8860335168831919,-0.8328344341207623,-0.7344975238120701,-0.5725287057509383,-0.3780749970229277,-0.21160431331982707,-0.09592003504952887,-0.024446061556654883,0.01565738807380282,0.03532431834104366,0.0424049832879613,0.042205277979959016,0.03818716797706152,0.03252742646986172,0.02652661534324857,0.020902798931575026,0.015999761910885854,0.011931723531817222,0.008681210865490582,0.006163023298536846,0.004264272022963011,0.0028680302762113066,0.0018661261986390304,0.0011650264570358872,0.0006875495263474209,0.00037224841199509705,0.0001716469161746936,5.0045876392385535e-05,-1.870286446936048e-05,-5.3255146961779325e-05,-6.657364135724604e-05,-6.742801418648394e-05,-6.158818089540102e-05,-5.273018232885197e-05,-4.30969938248794e-05,-3.3967701691253965e-05,-2.598629217376817e-05,-1.939094508908835e-05,-1.4172955382298188e-05,-1.018521111661205e-05,-7.214312485456807e-06,-5.027109232116222e-06,-3.40078280093794e-06,-2.1452120866828392e-06,-1.1268117878579728e-06,-3.0101972477822204e-07,2.573466876823542e-07,3.92734270534502e-07,7.276455329755253e-08,-4.599490859971472e-07,-8.945277391331049e-07,-1.674853808708926e-08,5.556235991645963e-07,-1.144074647966876e-06,2.2887054488947947e-06,3.778240938065012e-07]",damped_oscillator,60,5,1.0816337932947376e-08,2.2066884662260323e-06
direct,True,,20,23,0,0,0,0.0,0.0,2.3097384050719638e-07,-15.47740479316324,0.9438587358266916,0.0,"[-0.9438587358266916,-0.9405476006187704,-0.9316914546300918,-0.9152441565107051,-0.8860331993020724,-0.8328341308814518,-0.7344979612215943,-0.5725303096374992,-0.37807515187338797,-0.21160128416037025,-0.09591901642297934,-0.024447641889237936,0.01565684624145934,0.0353244534149178,0.042404740612983584,0.04220464101502275,0.038186688208866004,0.032527498127592244,0.026527205997563974,0.02090356864033309,0.016000320216104244,0.011931835133912645,0.00868087188081134,0.006162415997745591,0.004263650782310824,0.002867601738118127,0.0018659736414518096,0.0011651019399340947,0.0006877263311106175,0.0003724006229817121,0.00017171322283337958,5.004674591456391e-05,-1.869701390525878e-05,-5.317912965337894e-05,-6.641065806353819e-05,-6.721851336284352e-05,-6.140605561192669e-05,-5.264513419149601e-05,-4.3143866089584325e-05,-3.4134289178507795e-05,-2.621986244029449e-05,-1.961687805920671e-05,-1.4317578130674507e-05,-1.0196883933429592e-05,-7.0795134720035545e-06,-4.780001074392846e-06,-3.124726965074187e-06,-1.962425209518046e-06,-1.1676470592383671e-06,-6.401927823701332e-07,-3.0247412894046007e-07,-9.60338626623649e-08,2.205204748020985e-08,8.249539372293658e-08,1.0665596854971186e-07,1.0888535528218207e-07,9.837064545126156e-08,8.053105268810937e-08,5.8035131150518974e-08,3.150866042908692e-08]",damped_oscillator,60,5,0.0,0.0
certificate,True,,19,22,526,0,0,0.04520212981617283,0.04494515724397157,7.117208338239159e-08,-17.353477652989593,0.9036161564331446,0.0,"[0.7999078590384686,-0.4348274902467858,-0.8382456540358223,-0.8914753331573622,-0.9036161564331446,-0.9010080114998931,-0.887295290470935,-0.8598970010266341,-0.811180137091695,-0.7282561750921411,-0.6013622394293254,-0.4460895217363983,-0.29926013645905686,-0.18406674134664755,-0.10311870755269878,-0.050084938439654204,-0.017327854958195443,0.0015620156612687276,0.011369795198740765,0.015481358933518406,0.01621097058338363,0.015091194851177468,0.013100860577946518,0.010836479877326529,0.00863782504033143,0.0066778443109449,0.005025515997614932,0.003688625714856515,0.0026419922739653076,0.0018454029128142269,0.0012544600302058964,0.0008266857636469654,0.0005245607938518477,0.00031666465323561683,0.00017770853635260743,8.798068929049299e-05,3.253399703616239e-05,3.1434216128111377e-07,-1.6659848267272103e-05,-2.4013858802910234e-05,-2.5611204305671528e-05,-2.4029028117527024e-05,-2.092703041735696e-05,-1.73264054210348e-05,-1.3815617837152234e-05,-1.069844122209614e-05,-8.097514513323828e-06,-6.024327376070468e-06,-4.424493328777141e-06,-3.206322183223559e-06,-2.263465573897623e-06,-1.5114790830634185e-06,-9.54026174429898e-07,-6.896279059906059e-07,-6.603192847927732e-07,-5.293628374369739e-07,-6.707770159137814e-08,1.1941549650067682e-06,2.929391228862239e-07,-2.1718187543642167e-07]",damped_oscillator,60,6,1.8287371563802593e-08,3.1633509890444926e-06
cost_gated_certificate,True,,19,22,526,0,0,0.04520212981617283,0.04494515724397157,7.117208338239159e-08,-17.353477652989593,0.9036161564331446,0.0,"[0.7999078590384686,-0.4348274902467858,-0.8382456540358223,-0.8914753331573622,-0.9036161564331446,-0.9010080114998931,-0.887295290470935,-0.8598970010266341,-0.811180137091695,-0.7282561750921411,-0.6013622394293254,-0.4460895217363983,-0.29926013645905686,-0.18406674134664755,-0.10311870755269878,-0.050084938439654204,-0.017327854958195443,0.0015620156612687276,0.011369795198740765,0.015481358933518406,0.01621097058338363,0.015091194851177468,0.013100860577946518,0.010836479877326529,0.00863782504033143,0.0066778443109449,0.005025515997614932,0.003688625714856515,0.0026419922739653076,0.0018454029128142269,0.0012544600302058964,0.0008266857636469654,0.0005245607938518477,0.00031666465323561683,0.00017770853635260743,8.798068929049299e-05,3.253399703616239e-05,3.1434216128111377e-07,-1.6659848267272103e-05,-2.4013858802910234e-05,-2.5611204305671528e-05,-2.4029028117527024e-05,-2.092703041735696e-05,-1.73264054210348e-05,-1.3815617837152234e-05,-1.069844122209614e-05,-8.097514513323828e-06,-6.024327376070468e-06,-4.424493328777141e-06,-3.206322183223559e-06,-2.263465573897623e-06,-1.5114790830634185e-06,-9.54026174429898e-07,-6.896279059906059e-07,-6.603192847927732e-07,-5.293628374369739e-07,-6.707770159137814e-08,1.1941549650067682e-06,2.929391228862239e-07,-2.1718187543642167e-07]",damped_oscillator,60,6,1.8287371563802593e-08,3.1633509890444926e-06
